ID,X_happiness,X_gender,T_raw,Y_raw,T,Y
211213501,9,2,2,3,0,1
211213502,8,1,1,1,0,1
211213503,3,2,3,3,0,1
211213505,5,1,3,4,0,0
211214101,10,1,2,1,0,1
211214102,8,1,1,1,0,1
211214103,9,1,4,4,1,0
211214104,9,1,2,2,0,1
211214105,10,1,2,2,0,1
211214201,9,2,2,2,0,1
211214202,9,2,1,1,0,1
211214203,5,2,3,3,0,1
211214204,10,2,1,1,0,1
211214205,9,2,3,3,0,1
211214301,9,2,3,2,0,1
211214302,6,2,3,3,0,1
211214303,9,2,2,2,0,1
211214304,8,2,2,2,0,1
211214305,9,2,2,1,0,1
211214401,8,2,2,2,0,1
211214402,4,2,2,2,0,1
211214403,11,2,4,4,1,0
211214404,5,2,1,1,0,1
211214405,7,2,2,2,0,1
211214501,7,1,2,3,0,1
211214502,8,1,2,3,0,1
211214503,8,1,2,2,0,1
211214504,7,1,2,2,0,1
211214505,6,1,4,4,1,0
211215101,6,1,1,1,0,1
211215102,8,1,1,1,0,1
211215103,8,1,2,2,0,1
211215104,10,2,1,1,0,1
211215105,10,1,2,2,0,1
211215202,7,1,3,3,0,1
211215203,9,1,1,1,0,1
211215204,11,1,2,2,0,1
211215205,7,2,3,2,0,1
211215301,11,1,4,4,1,0
211215302,7,1,4,4,1,0
211215303,7,2,3,4,0,0
211215304,7,2,1,1,0,1
211215305,11,2,1,2,0,1
211215401,7,2,1,2,0,1
211215403,9,2,3,3,0,1
211215404,8,2,2,2,0,1
211215405,9,2,2,2,0,1
211215502,6,2,2,2,0,1
211215503,4,1,2,2,0,1
211215504,8,2,1,1,0,1
211215505,9,2,2,2,0,1
211216102,6,2,4,4,1,0
211216103,7,2,2,2,0,1
211216104,8,2,2,2,0,1
211216201,7,2,2,2,0,1
211216202,7,1,1,1,0,1
211216203,8,2,2,2,0,1
211216204,6,1,1,1,0,1
211216205,11,1,2,2,0,1
211216301,7,1,2,2,0,1
211216302,7,1,2,2,0,1
211216303,5,2,2,2,0,1
211216304,8,2,3,2,0,1
211216305,8,2,3,3,0,1
211216401,10,1,2,2,0,1
211216402,11,1,2,2,0,1
211216403,8,1,2,2,0,1
211216404,8,1,2,2,0,1
211216405,8,1,1,2,0,1
211216502,9,1,2,2,0,1
211216503,9,1,2,3,0,1
211216504,6,1,2,2,0,1
211216505,8,1,4,4,1,0
211217101,9,2,3,2,0,1
211217102,8,2,3,3,0,1
211217103,9,2,4,3,1,1
211217104,6,2,3,3,0,1
211217105,8,2,2,2,0,1
211217201,9,1,1,2,0,1
211217202,8,1,1,1,0,1
211217203,8,2,3,3,0,1
211217204,8,2,2,2,0,1
211217205,8,1,3,2,0,1
211217301,9,2,4,3,1,1
211217302,9,2,2,2,0,1
211217303,9,2,3,2,0,1
211217304,8,2,2,2,0,1
211217305,7,2,2,1,0,1
211217401,9,1,3,2,0,1
211217402,7,1,2,2,0,1
211217403,8,1,2,2,0,1
211217404,8,1,1,1,0,1
211217405,9,2,2,2,0,1
211217501,8,1,1,1,0,1
211217502,8,2,3,3,0,1
211217503,9,2,3,2,0,1
211217504,8,1,2,2,0,1
211217505,4,1,3,3,0,1
211218101,9,1,2,2,0,1
211218102,6,1,3,3,0,1
211218103,10,1,2,3,0,1
211218104,11,1,3,3,0,1
211218105,8,1,4,4,1,0
211218201,10,1,2,1,0,1
211218202,8,1,1,1,0,1
211218203,8,1,2,2,0,1
211218204,8,1,2,2,0,1
211218301,4,2,4,4,1,0
211218302,7,1,3,2,0,1
211218303,10,2,2,3,0,1
211218304,7,1,4,4,1,0
211218305,5,1,3,3,0,1
211218402,9,2,2,2,0,1
211218404,9,2,3,3,0,1
211218405,9,1,4,4,1,0
211218501,1,2,3,2,0,1
211218502,9,1,2,2,0,1
211218503,11,2,2,2,0,1
211218504,9,2,3,2,0,1
211218505,9,1,1,1,0,1
211219101,8,2,2,2,0,1
211219102,8,2,2,2,0,1
211219103,9,2,2,2,0,1
211219104,6,2,2,2,0,1
211219105,4,2,4,4,1,0
211219201,7,2,2,2,0,1
211219202,8,2,2,2,0,1
211219204,10,2,4,2,1,1
211219205,6,2,3,2,0,1
211219301,9,2,1,4,0,0
211219302,8,2,3,3,0,1
211219303,9,2,4,4,1,0
211219304,9,2,3,2,0,1
211219305,7,2,2,2,0,1
211219401,11,1,2,2,0,1
211219402,11,1,3,3,0,1
211219403,8,1,2,2,0,1
211219404,8,1,2,2,0,1
211219405,9,1,3,3,0,1
211219501,10,1,2,2,0,1
211219502,8,1,2,2,0,1
211219503,8,1,1,2,0,1
211219504,7,1,3,3,0,1
211219505,7,1,3,2,0,1
211220101,6,2,2,2,0,1
211220102,8,1,3,2,0,1
211220103,7,1,2,2,0,1
211220104,11,2,3,3,0,1
211220105,7,2,3,3,0,1
211220201,10,2,2,2,0,1
211220202,7,1,3,2,0,1
211220203,8,2,3,2,0,1
211220205,7,2,4,2,1,1
211220301,8,2,4,4,1,0
211220303,11,2,4,4,1,0
211220304,7,2,1,1,0,1
211220305,6,2,4,2,1,1
211220401,8,1,2,2,0,1
211220402,8,2,2,2,0,1
211220403,8,2,2,2,0,1
211220404,10,2,2,1,0,1
211220501,6,2,3,3,0,1
211220502,10,1,3,3,0,1
211220503,7,2,3,2,0,1
211220504,9,2,1,1,0,1
211220505,11,2,1,1,0,1
211221102,2,2,4,4,1,0
211221103,5,2,2,2,0,1
211221104,8,2,2,2,0,1
211221201,10,2,1,2,0,1
211221202,10,2,3,3,0,1
211221203,9,2,2,2,0,1
211221204,5,2,2,2,0,1
211221205,8,2,2,2,0,1
211221301,6,2,2,2,0,1
211221302,8,2,2,2,0,1
211221303,8,2,1,1,0,1
211221304,11,2,2,2,0,1
211221305,7,2,3,1,0,1
211221401,8,2,2,3,0,1
211221402,4,2,3,3,0,1
211221403,4,2,2,2,0,1
211221404,7,2,1,2,0,1
211221405,7,2,2,2,0,1
211221501,2,2,1,2,0,1
211221502,8,2,1,1,0,1
211221503,3,2,4,4,1,0
211221504,7,2,3,3,0,1
211221505,5,2,4,4,1,0
211222101,7,2,3,3,0,1
211222103,9,2,2,3,0,1
211222104,7,2,3,3,0,1
211222105,9,2,2,2,0,1
211222201,4,2,3,2,0,1
211222202,5,1,3,1,0,1
211222203,9,1,2,2,0,1
211222204,8,1,2,2,0,1
211222205,8,2,2,3,0,1
211222301,10,2,4,1,1,1
211222302,11,2,2,2,0,1
211222303,8,2,3,1,0,1
211222304,10,2,2,2,0,1
211222305,9,2,2,2,0,1
211222401,7,1,2,2,0,1
211222402,7,1,2,3,0,1
211222403,9,1,3,3,0,1
211222404,8,1,2,2,0,1
211222405,9,1,2,2,0,1
211222501,2,1,2,2,0,1
211222502,11,1,1,1,0,1
211222503,5,1,2,2,0,1
211222504,4,1,2,2,0,1
211222505,11,1,4,4,1,0
211223101,9,2,2,2,0,1
211223102,9,2,2,2,0,1
211223103,9,1,2,3,0,1
211223104,4,2,3,3,0,1
211223105,8,1,2,2,0,1
211223201,9,1,1,1,0,1
211223202,7,2,3,3,0,1
211223203,9,2,1,1,0,1
211223204,8,1,3,2,0,1
211223205,8,1,3,1,0,1
211223301,7,2,1,3,0,1
211223302,9,1,2,2,0,1
211223303,9,1,2,3,0,1
211223304,8,2,4,4,1,0
211223305,8,2,3,3,0,1
211223401,5,2,3,3,0,1
211223402,8,1,1,1,0,1
211223403,9,1,2,2,0,1
211223404,8,2,4,4,1,0
211223405,11,1,1,1,0,1
211223501,7,1,2,2,0,1
211223502,7,1,3,3,0,1
211223503,5,1,3,2,0,1
211223504,8,2,4,1,1,1
211224101,11,1,2,2,0,1
211224102,11,1,2,2,0,1
211224103,8,1,2,4,0,0
211224104,8,1,4,3,1,1
211224201,11,1,3,2,0,1
211224202,11,1,2,4,0,0
211224203,9,1,1,2,0,1
211224204,4,1,4,4,1,0
211224205,9,1,1,1,0,1
211224301,8,1,2,2,0,1
211224302,8,1,2,3,0,1
211224303,8,1,2,2,0,1
211224304,9,1,3,2,0,1
211224305,8,1,3,3,0,1
211224401,7,1,1,1,0,1
211224403,5,1,2,2,0,1
211224404,7,1,1,2,0,1
211224405,9,1,2,2,0,1
211224501,7,1,3,3,0,1
211224502,4,1,3,3,0,1
211224503,5,1,2,2,0,1
211224504,4,1,2,2,0,1
211225101,6,2,2,2,0,1
211225102,8,2,1,2,0,1
211225103,8,2,2,2,0,1
211225104,9,2,2,3,0,1
211225105,7,2,2,4,0,0
211225201,9,2,2,3,0,1
211225203,6,2,2,3,0,1
211225204,8,2,1,2,0,1
211225205,8,2,2,2,0,1
211225301,8,2,2,2,0,1
211225302,8,2,2,2,0,1
211225304,6,2,2,2,0,1
211225305,7,2,3,4,0,0
211225401,5,2,2,2,0,1
211225402,9,2,3,3,0,1
211225403,9,2,2,2,0,1
211225404,5,2,2,3,0,1
211225405,6,2,4,4,1,0
211225501,7,2,2,2,0,1
211225502,9,2,4,4,1,0
211225503,8,2,2,3,0,1
211225504,7,2,2,2,0,1
211225505,9,2,2,2,0,1
211226101,8,1,3,2,0,1
211226103,8,1,2,2,0,1
211226104,7,2,2,2,0,1
211226105,8,1,1,1,0,1
211226201,8,1,2,2,0,1
211226202,8,1,2,2,0,1
211226203,6,1,2,2,0,1
211226204,6,2,3,1,0,1
211226205,8,2,4,4,1,0
211226301,6,1,3,2,0,1
211226302,9,2,3,2,0,1
211226303,6,2,3,3,0,1
211226304,9,2,2,3,0,1
211226305,7,1,4,4,1,0
211226401,8,1,2,2,0,1
211226402,8,1,2,2,0,1
211226403,8,2,3,2,0,1
211226404,8,2,3,3,0,1
211226405,10,1,1,1,0,1
211226501,11,1,4,4,1,0
211226502,8,2,2,1,0,1
211226504,9,1,2,2,0,1
211226505,9,1,3,3,0,1
211227101,4,2,3,3,0,1
211227102,9,2,2,2,0,1
211227103,4,2,2,4,0,0
211227104,7,2,3,3,0,1
211227105,8,2,2,2,0,1
211227201,6,1,3,3,0,1
211227202,11,1,4,1,1,1
211227203,6,1,4,1,1,1
211227204,8,1,2,3,0,1
211227301,9,2,3,3,0,1
211227302,10,2,2,3,0,1
211227303,5,2,4,4,1,0
211227304,9,2,3,3,0,1
211227305,10,2,4,3,1,1
211227401,6,1,3,3,0,1
211227402,8,1,2,2,0,1
211227403,9,1,2,2,0,1
211227404,6,1,3,3,0,1
211227405,5,1,2,1,0,1
211227501,7,1,2,2,0,1
211227502,8,1,2,2,0,1
211227503,10,1,1,2,0,1
211227504,8,1,3,2,0,1
211227505,10,1,2,2,0,1
211228102,5,1,3,3,0,1
211228103,8,1,2,2,0,1
211228104,10,1,3,4,0,0
211228105,9,1,1,1,0,1
211228201,9,2,4,4,1,0
211228202,7,2,3,2,0,1
211228203,7,2,2,2,0,1
211228204,6,2,2,2,0,1
211228302,4,2,2,2,0,1
211228304,5,2,2,2,0,1
211228305,7,2,2,2,0,1
211228401,8,2,3,3,0,1
211228402,7,2,4,4,1,0
211228403,9,2,2,2,0,1
211228405,8,2,2,2,0,1
211228501,6,1,2,2,0,1
211228502,3,1,3,3,0,1
211228503,8,2,4,4,1,0
211228504,5,2,3,3,0,1
211228505,9,2,2,2,0,1
211229101,9,2,3,3,0,1
211229102,7,2,2,3,0,1
211229103,8,2,4,4,1,0
211229104,7,1,2,2,0,1
211229105,10,2,3,2,0,1
211229201,5,2,3,2,0,1
211229202,9,2,3,2,0,1
211229203,7,2,1,4,0,0
211229205,7,1,3,3,0,1
211229301,7,2,4,4,1,0
211229302,7,1,1,1,0,1
211229303,6,2,3,4,0,0
211229304,1,1,2,2,0,1
211229402,11,1,1,1,0,1
211229403,11,1,2,2,0,1
211229404,11,1,2,2,0,1
211229405,7,2,2,2,0,1
211229501,8,1,2,2,0,1
211229502,7,2,3,2,0,1
211229503,8,1,2,2,0,1
211229504,11,1,1,2,0,1
211229505,10,2,1,2,0,1
211230101,11,1,1,3,0,1
211230102,9,1,4,2,1,1
211230103,7,2,4,4,1,0
211230104,8,2,1,2,0,1
211230105,7,2,4,4,1,0
211230201,7,2,2,1,0,1
211230202,7,1,2,3,0,1
211230203,8,1,2,1,0,1
211230204,7,2,3,3,0,1
211230205,11,2,2,2,0,1
211230301,10,1,2,2,0,1
211230302,6,1,2,2,0,1
211230303,7,1,1,2,0,1
211230304,6,2,3,1,0,1
211230305,5,1,2,2,0,1
211230401,9,1,2,2,0,1
211230402,5,1,3,3,0,1
211230403,9,1,2,2,0,1
211230404,4,1,1,1,0,1
211230405,9,1,2,2,0,1
211230501,4,1,2,2,0,1
211230503,7,1,3,2,0,1
211230505,9,2,2,2,0,1
211231101,7,1,1,1,0,1
211231103,9,2,3,2,0,1
211231104,7,1,1,3,0,1
211231105,5,1,3,4,0,0
211231201,8,2,3,2,0,1
211231202,9,2,2,2,0,1
211231203,4,2,3,2,0,1
211231204,6,2,4,4,1,0
211231205,6,2,1,1,0,1
211231301,10,1,1,1,0,1
211231302,8,1,2,2,0,1
211231303,6,1,2,1,0,1
211231304,7,1,2,2,0,1
211231305,5,1,1,1,0,1
211231401,6,2,4,4,1,0
211231402,9,1,1,2,0,1
211231403,6,2,2,2,0,1
211231404,8,1,2,1,0,1
211231405,7,1,2,2,0,1
211231501,5,2,2,2,0,1
211231502,6,2,3,3,0,1
211231503,5,2,3,2,0,1
211231505,4,2,2,3,0,1
211232101,10,1,1,1,0,1
211232102,4,1,1,1,0,1
211232103,6,2,3,2,0,1
211232104,9,2,2,2,0,1
211232105,5,2,3,2,0,1
211232201,8,2,2,3,0,1
211232203,8,2,1,2,0,1
211232204,5,2,2,2,0,1
211232301,10,2,2,2,0,1
211232303,9,1,2,2,0,1
211232304,8,2,2,2,0,1
211232305,10,2,1,2,0,1
211232401,7,1,1,1,0,1
211232402,9,1,1,1,0,1
211232403,6,2,1,1,0,1
211232404,8,1,2,2,0,1
211232405,6,1,2,2,0,1
211232501,8,1,3,3,0,1
211232502,8,2,4,1,1,1
211232503,4,1,2,2,0,1
211232505,10,1,1,3,0,1
211233101,10,1,3,2,0,1
211233102,3,1,3,2,0,1
211233103,10,1,2,4,0,0
211233104,8,1,3,3,0,1
211233105,11,1,4,4,1,0
211233201,7,1,2,2,0,1
211233202,9,1,1,1,0,1
211233203,7,1,3,3,0,1
211233205,10,1,2,1,0,1
211233301,10,1,2,2,0,1
211233302,8,1,2,3,0,1
211233303,11,1,1,1,0,1
211233304,7,2,3,2,0,1
211233305,8,2,1,2,0,1
211233401,10,1,1,1,0,1
211233402,9,1,4,4,1,0
211233403,6,1,4,2,1,1
211233404,8,1,1,1,0,1
211233405,11,1,1,2,0,1
211233501,8,1,2,2,0,1
211233502,8,1,3,2,0,1
211233503,8,1,2,2,0,1
211233504,6,2,2,2,0,1
211233505,8,2,4,3,1,1
211234101,1,1,2,1,0,1
211234102,6,1,4,4,1,0
211234103,7,2,3,3,0,1
211234104,5,2,2,2,0,1
211234105,9,2,3,2,0,1
211234201,11,1,1,1,0,1
211234202,6,2,3,2,0,1
211234203,6,2,1,2,0,1
211234204,9,2,1,1,0,1
211234205,8,2,1,1,0,1
211234301,8,1,2,1,0,1
211234302,8,2,2,2,0,1
211234303,8,2,3,1,0,1
211234304,9,1,1,1,0,1
211234305,8,2,2,2,0,1
211234401,10,2,2,2,0,1
211234402,7,2,3,3,0,1
211234403,10,2,1,1,0,1
211234404,7,2,2,2,0,1
211234405,7,2,3,3,0,1
211234501,9,1,2,2,0,1
211234502,9,1,3,2,0,1
211234503,8,1,2,2,0,1
211234504,10,2,1,1,0,1
211234505,9,2,2,2,0,1
211235101,7,2,1,1,0,1
211235102,11,1,4,3,1,1
211235103,7,1,3,1,0,1
211235104,7,2,3,2,0,1
211235105,7,1,2,2,0,1
211235201,11,1,3,2,0,1
211235202,8,1,3,3,0,1
211235203,10,2,1,1,0,1
211235204,10,1,4,4,1,0
211235205,11,2,4,4,1,0
211235302,5,2,3,2,0,1
211235303,6,1,2,2,0,1
211235305,9,1,2,1,0,1
211235401,10,1,4,4,1,0
211235402,7,1,2,2,0,1
211235403,6,2,2,1,0,1
211235405,8,1,3,1,0,1
211235501,8,1,1,2,0,1
211235502,7,2,2,3,0,1
211235503,6,2,4,2,1,1
211235504,9,2,3,3,0,1
211235505,8,1,2,2,0,1
211236101,3,1,1,2,0,1
211236102,9,1,2,1,0,1
211236103,8,2,3,4,0,0
211236105,9,2,2,2,0,1
211236201,5,1,2,1,0,1
211236202,8,2,2,2,0,1
211236203,8,2,3,3,0,1
211236204,8,2,2,2,0,1
211236205,8,1,2,2,0,1
211236301,8,2,2,2,0,1
211236302,9,2,3,2,0,1
211236303,5,1,1,1,0,1
211236304,4,1,2,2,0,1
211236305,7,2,3,2,0,1
211236401,9,2,3,3,0,1
211236402,9,1,2,2,0,1
211236403,9,1,4,4,1,0
211236404,6,1,2,2,0,1
211236405,9,1,3,3,0,1
211236501,9,1,2,3,0,1
211236502,8,1,2,1,0,1
211236503,10,1,1,1,0,1
211236504,8,2,2,2,0,1
211237101,11,1,1,3,0,1
211237102,8,2,2,2,0,1
211237103,11,2,2,2,0,1
211237104,8,1,2,2,0,1
211237105,6,1,3,3,0,1
211237201,10,1,2,2,0,1
211237202,7,2,2,3,0,1
211237203,10,2,1,1,0,1
211237204,9,1,3,3,0,1
211237205,8,1,3,2,0,1
211237301,7,2,3,1,0,1
211237302,6,1,2,2,0,1
211237303,10,1,1,1,0,1
211237304,9,1,3,1,0,1
211237401,9,2,1,2,0,1
211237402,7,1,2,2,0,1
211237403,9,2,2,2,0,1
211237404,8,1,1,1,0,1
211237405,6,2,2,2,0,1
211237501,6,2,4,4,1,0
211237502,5,2,1,1,0,1
211237503,5,2,3,2,0,1
211237504,6,1,1,1,0,1
211237505,9,2,2,2,0,1
211238101,8,2,3,3,0,1
211238102,9,2,3,2,0,1
211238104,11,1,1,1,0,1
211238105,9,2,3,3,0,1
211238201,9,2,3,3,0,1
211238202,7,1,3,2,0,1
211238203,7,1,2,2,0,1
211238204,11,2,1,3,0,1
211238205,9,1,2,1,0,1
211238301,10,2,3,1,0,1
211238302,11,2,4,4,1,0
211238303,10,1,2,3,0,1
211238305,9,1,1,1,0,1
211238401,6,1,1,3,0,1
211238402,9,1,1,1,0,1
211238403,11,1,1,1,0,1
211238404,9,1,1,1,0,1
211238501,1,2,4,4,1,0
211238502,8,1,2,1,0,1
211238503,7,1,1,3,0,1
211238504,10,1,2,2,0,1
211238505,9,1,4,4,1,0
211239101,10,1,1,1,0,1
211239102,8,1,2,2,0,1
211239103,10,1,3,3,0,1
211239105,9,1,4,4,1,0
211239201,4,1,2,2,0,1
211239202,8,1,2,2,0,1
211239203,9,1,2,2,0,1
211239204,4,1,2,2,0,1
211239301,8,1,3,3,0,1
211239302,4,1,4,4,1,0
211239303,8,1,2,2,0,1
211239304,11,1,2,2,0,1
211239305,8,1,3,3,0,1
211239401,7,1,2,3,0,1
211239402,8,1,1,2,0,1
211239403,9,1,2,2,0,1
211239404,5,1,1,1,0,1
211239501,9,1,3,3,0,1
211239502,4,1,4,4,1,0
211239503,11,1,1,4,0,0
211239504,9,1,2,2,0,1
211239505,9,1,3,2,0,1
211240102,8,2,1,1,0,1
211240103,8,2,3,3,0,1
211240105,8,1,3,3,0,1
211240201,9,2,2,2,0,1
211240202,10,2,2,2,0,1
211240203,9,1,2,2,0,1
211240204,7,2,3,3,0,1
211240302,11,2,2,2,0,1
211240303,7,1,1,2,0,1
211240304,10,2,3,3,0,1
211240305,6,2,2,3,0,1
211240401,8,1,3,3,0,1
211240402,9,1,2,2,0,1
211240403,7,1,2,2,0,1
211240404,7,2,3,3,0,1
211240405,10,2,1,1,0,1
211240501,8,1,2,2,0,1
211240502,10,1,2,2,0,1
211240503,6,1,2,2,0,1
211240504,8,2,3,3,0,1
211240505,8,1,1,1,0,1
211241102,7,2,3,2,0,1
211241103,8,2,2,1,0,1
211241104,6,1,1,1,0,1
211241201,4,2,2,2,0,1
211241202,8,1,2,2,0,1
211241203,3,2,2,2,0,1
211241204,10,2,4,3,1,1
211241205,5,2,4,4,1,0
211241301,11,1,1,1,0,1
211241303,11,1,4,4,1,0
211241304,11,1,1,1,0,1
211241401,8,2,1,1,0,1
211241402,8,1,2,2,0,1
211241403,8,1,1,1,0,1
211241404,10,1,2,2,0,1
211241405,8,1,1,2,0,1
211241501,9,2,3,3,0,1
211241502,11,1,1,1,0,1
211241503,5,1,2,2,0,1
211241504,10,1,1,2,0,1
211241505,9,1,2,3,0,1
211242101,8,1,2,2,0,1
211242102,5,2,2,3,0,1
211242103,6,2,3,3,0,1
211242104,6,2,2,2,0,1
211242105,11,2,4,2,1,1
211242202,9,1,2,1,0,1
211242203,6,2,2,2,0,1
211242204,10,1,2,1,0,1
211242205,8,2,2,3,0,1
211242301,7,2,4,2,1,1
211242302,6,1,1,1,0,1
211242303,7,1,2,2,0,1
211242304,8,1,2,2,0,1
211242305,9,2,2,2,0,1
211242402,9,2,2,2,0,1
211242403,9,1,2,2,0,1
211242404,5,2,2,2,0,1
211242405,10,1,1,1,0,1
211242501,8,1,2,2,0,1
211242502,9,2,2,2,0,1
211242503,5,1,3,3,0,1
211242504,9,1,2,2,0,1
211242505,6,2,2,1,0,1
211243101,10,2,2,2,0,1
211243102,9,2,1,2,0,1
211243104,9,2,3,3,0,1
211243105,5,1,3,3,0,1
211243201,11,1,1,1,0,1
211243202,8,2,3,2,0,1
211243203,8,2,2,2,0,1
211243204,9,2,2,3,0,1
211243205,9,1,1,1,0,1
211243301,6,2,3,3,0,1
211243302,5,2,4,4,1,0
211243303,7,2,3,3,0,1
211243304,8,2,1,3,0,1
211243305,9,2,3,3,0,1
211243402,7,2,2,1,0,1
211243403,9,2,2,4,0,0
211243405,9,2,2,2,0,1
211243501,8,1,4,3,1,1
211243502,8,1,2,1,0,1
211243503,9,1,2,2,0,1
211243505,8,1,1,2,0,1
211244101,7,1,1,1,0,1
211244103,9,1,2,2,0,1
211244104,10,1,1,1,0,1
211244105,11,1,1,1,0,1
211244201,9,2,1,2,0,1
211244202,10,1,2,1,0,1
211244203,6,2,1,2,0,1
211244204,6,2,2,2,0,1
211244205,7,2,2,2,0,1
211244301,9,2,3,4,0,0
211244302,8,2,2,2,0,1
211244303,9,2,1,1,0,1
211244304,10,2,2,3,0,1
211244305,9,2,3,2,0,1
211244401,10,1,2,2,0,1
211244402,9,1,2,1,0,1
211244403,7,1,2,2,0,1
211244404,8,1,3,3,0,1
211244405,3,1,3,3,0,1
211244501,9,2,2,2,0,1
211244502,6,2,2,2,0,1
211244503,8,2,4,4,1,0
211244505,6,2,3,4,0,0
212245101,2,2,2,2,0,1
212245102,4,1,3,2,0,1
212245103,9,1,2,3,0,1
212245104,1,2,2,3,0,1
212245105,8,2,2,2,0,1
212245201,6,2,2,2,0,1
212245202,4,2,2,2,0,1
212245205,7,2,2,2,0,1
212245302,7,1,2,3,0,1
212245303,9,2,1,1,0,1
212245304,8,2,2,2,0,1
212245305,6,2,2,3,0,1
212245401,10,1,2,3,0,1
212245402,10,1,3,2,0,1
212245403,9,1,2,2,0,1
212245404,7,1,3,2,0,1
212245405,9,1,3,3,0,1
212245501,8,1,2,3,0,1
212245502,7,2,2,2,0,1
212245503,5,1,2,2,0,1
212245504,9,1,1,2,0,1
212245505,9,2,3,2,0,1
212246101,10,2,2,2,0,1
212246102,5,2,3,3,0,1
212246103,8,2,4,4,1,0
212246104,8,2,2,4,0,0
212246105,7,2,4,4,1,0
212246201,7,2,2,2,0,1
212246202,4,2,3,3,0,1
212246203,9,2,1,2,0,1
212246205,8,2,4,4,1,0
212246301,7,2,4,4,1,0
212246302,10,2,2,2,0,1
212246303,9,2,3,3,0,1
212246305,5,2,3,3,0,1
212246401,9,1,3,3,0,1
212246402,9,1,2,2,0,1
212246403,8,1,4,4,1,0
212246404,8,1,2,2,0,1
212246405,10,1,2,1,0,1
212246501,9,1,3,3,0,1
212246502,6,1,2,2,0,1
212246503,9,1,2,3,0,1
212246504,8,1,2,2,0,1
212246505,9,1,1,2,0,1
212247101,4,2,3,3,0,1
212247102,8,1,3,2,0,1
212247103,9,2,3,4,0,0
212247104,7,2,2,2,0,1
212247105,7,2,3,3,0,1
212247201,8,1,4,2,1,1
212247202,7,2,2,2,0,1
212247203,6,2,2,3,0,1
212247204,8,2,2,2,0,1
212247205,6,1,1,1,0,1
212247301,6,1,3,3,0,1
212247302,9,1,2,2,0,1
212247303,6,1,2,2,0,1
212247304,10,1,3,2,0,1
212247305,10,1,2,2,0,1
212247401,8,1,1,2,0,1
212247402,6,1,2,2,0,1
212247403,8,1,2,1,0,1
212247404,10,1,1,1,0,1
212247405,9,1,3,2,0,1
212247501,8,2,3,3,0,1
212247502,8,2,2,2,0,1
212247504,8,2,2,3,0,1
212247505,7,2,4,4,1,0
212248101,5,2,3,3,0,1
212248102,9,2,2,2,0,1
212248103,7,2,4,4,1,0
212248104,8,2,2,3,0,1
212248105,7,2,4,4,1,0
212248201,6,2,3,3,0,1
212248202,6,2,3,4,0,0
212248203,7,2,2,2,0,1
212248204,8,2,4,4,1,0
212248205,9,2,2,2,0,1
212248301,8,1,4,4,1,0
212248303,11,1,2,2,0,1
212248305,8,1,2,2,0,1
212248401,9,2,4,4,1,0
212248402,8,2,4,4,1,0
212248403,9,2,2,2,0,1
212248404,6,2,3,3,0,1
212248405,4,2,4,4,1,0
212248501,9,1,2,2,0,1
212248502,10,1,3,4,0,0
212248503,8,1,2,2,0,1
212248504,6,1,3,3,0,1
212248505,7,1,1,1,0,1
213249101,6,2,1,1,0,1
213249102,7,2,3,2,0,1
213249103,7,1,4,2,1,1
213249104,8,2,2,2,0,1
213249105,10,1,1,1,0,1
213249201,7,1,2,2,0,1
213249202,8,1,3,1,0,1
213249203,6,2,4,2,1,1
213249204,9,1,2,2,0,1
213249205,6,2,2,2,0,1
213249301,8,1,3,3,0,1
213249302,9,1,2,2,0,1
213249303,11,1,2,1,0,1
213249304,11,2,1,1,0,1
213249305,5,1,4,3,1,1
213249401,8,2,3,3,0,1
213249402,5,1,2,2,0,1
213249403,8,1,4,2,1,1
213249404,4,2,2,2,0,1
213249405,7,2,3,2,0,1
213249502,7,2,2,2,0,1
213249503,7,2,1,1,0,1
213249504,6,2,2,2,0,1
213249505,1,1,3,3,0,1
213250101,2,2,2,2,0,1
213250102,7,1,2,2,0,1
213250103,6,1,3,3,0,1
213250104,3,2,3,2,0,1
213250105,6,2,1,1,0,1
213250201,11,1,1,1,0,1
213250202,7,1,2,1,0,1
213250203,7,2,2,2,0,1
213250204,9,2,2,2,0,1
213250205,5,1,1,1,0,1
213250301,11,2,1,1,0,1
213250302,9,2,4,2,1,1
213250303,6,1,1,1,0,1
213250304,7,1,2,2,0,1
213250305,11,1,1,1,0,1
213250402,8,1,1,1,0,1
213250403,7,2,3,3,0,1
213250405,3,2,2,2,0,1
213250501,8,1,2,2,0,1
213250502,9,1,2,2,0,1
213250503,8,1,1,1,0,1
213250504,9,1,2,2,0,1
213250505,7,1,3,3,0,1
213251101,11,2,4,4,1,0
213251102,7,1,2,2,0,1
213251103,9,2,3,3,0,1
213251104,9,1,1,1,0,1
213251105,6,2,2,2,0,1
213251201,6,2,2,2,0,1
213251202,8,2,3,2,0,1
213251203,6,2,2,2,0,1
213251204,8,1,3,2,0,1
213251205,6,1,3,1,0,1
213251301,6,2,3,2,0,1
213251302,5,2,3,2,0,1
213251303,10,2,3,3,0,1
213251305,8,1,3,2,0,1
213251401,6,2,2,1,0,1
213251402,7,2,1,1,0,1
213251403,8,1,3,1,0,1
213251404,8,1,4,2,1,1
213251405,9,1,2,2,0,1
213251501,5,2,2,2,0,1
213251502,8,2,2,2,0,1
213251503,10,1,2,2,0,1
213251504,9,2,1,1,0,1
213251505,9,1,3,1,0,1
213252101,6,2,2,1,0,1
